"Path","IsFileOrDirectory","GitTracked","GitIgnored","FileCount","SizeBytes","ContainsGitMetadata","ContainsManifest","ContainsTests","ContainsEntrypoint","ContainsSecretsSuspected","ContainsRuntimeState","ContainsGeneratedArtifacts","ImportReferences","CIReferences","DocReferences","TestReferences","LastCommitTouch","Classification","Responsibility","CanMove","ProposedOperation","ProposedDestination","RiskIfMoved","RiskIfLeft","RollbackMethod","ValidationCommand","OwnerApprovalRequired"
"T:\Project-AI-main\generate_bcdr_pdf.py","File","True","True","1","0","False","False","False","False","False","False","False","0","0","0","0","See git log","CACHE_OR_ENVIRONMENT","See prior RESPONSIBILITY_RECOVERY_AUDIT.md for details","True","COPY_VERIFY_THEN_REMOVE","T:\Project-AI-consolidation-logs\","Low if verified","Low per BOUNDARY_AUDIT","git checkout -- generate_bcdr_pdf.py or from hash manifest","git status; ap validate; python canonical/replay.py","True"
"T:\Project-AI-main\generate_glossary_pdf.py","File","True","True","1","0","False","False","False","False","False","False","False","0","0","0","0","See git log","CACHE_OR_ENVIRONMENT","See prior RESPONSIBILITY_RECOVERY_AUDIT.md for details","True","COPY_VERIFY_THEN_REMOVE","T:\Project-AI-consolidation-logs\","Low if verified","Low per BOUNDARY_AUDIT","git checkout -- generate_glossary_pdf.py or from hash manifest","git status; ap validate; python canonical/replay.py","True"
"T:\Project-AI-main\generate_pdf.py","File","True","True","1","0","False","False","False","False","False","False","False","0","0","0","0","See git log","CACHE_OR_ENVIRONMENT","See prior RESPONSIBILITY_RECOVERY_AUDIT.md for details","True","COPY_VERIFY_THEN_REMOVE","T:\Project-AI-consolidation-logs\","Low if verified","Low per BOUNDARY_AUDIT","git checkout -- generate_pdf.py or from hash manifest","git status; ap validate; python canonical/replay.py","True"
"T:\Project-AI-main\generate_utf_canonical_pdf.py","File","True","True","1","0","False","False","False","False","False","False","False","0","0","0","0","See git log","CACHE_OR_ENVIRONMENT","See prior RESPONSIBILITY_RECOVERY_AUDIT.md for details","True","COPY_VERIFY_THEN_REMOVE","T:\Project-AI-consolidation-logs\","Low if verified","Low per BOUNDARY_AUDIT","git checkout -- generate_utf_canonical_pdf.py or from hash manifest","git status; ap validate; python canonical/replay.py","True"
"T:\Project-AI-main\generate_utf_comprehensive_pdf.py","File","True","True","1","0","False","False","False","False","False","False","False","0","0","0","0","See git log","CACHE_OR_ENVIRONMENT","See prior RESPONSIBILITY_RECOVERY_AUDIT.md for details","True","COPY_VERIFY_THEN_REMOVE","T:\Project-AI-consolidation-logs\","Low if verified","Low per BOUNDARY_AUDIT","git checkout -- generate_utf_comprehensive_pdf.py or from hash manifest","git status; ap validate; python canonical/replay.py","True"
"T:\Project-AI-main\gradle.properties","File","True","True","1","0","False","False","False","False","False","False","False","0","0","0","0","See git log","CACHE_OR_ENVIRONMENT","See prior RESPONSIBILITY_RECOVERY_AUDIT.md for details","True","COPY_VERIFY_THEN_REMOVE","T:\Project-AI-consolidation-logs\","Low if verified","Low per BOUNDARY_AUDIT","git checkout -- gradle.properties or from hash manifest","git status; ap validate; python canonical/replay.py","True"
"T:\Project-AI-main\gradlew","Directory","True","True","0","N/A (large)","False","False","False","False","False","False","False","0","0","0","0","See git log","CACHE_OR_ENVIRONMENT","See prior RESPONSIBILITY_RECOVERY_AUDIT.md for details","True","COPY_VERIFY_THEN_REMOVE","T:\Project-AI-consolidation-logs\","Low if verified","Low per BOUNDARY_AUDIT","git checkout -- gradlew or from hash manifest","git status; ap validate; python canonical/replay.py","True"
"T:\Project-AI-main\gradlew.bat","File","True","True","1","0","False","False","False","False","False","False","False","0","0","0","0","See git log","CACHE_OR_ENVIRONMENT","See prior RESPONSIBILITY_RECOVERY_AUDIT.md for details","True","COPY_VERIFY_THEN_REMOVE","T:\Project-AI-consolidation-logs\","Low if verified","Low per BOUNDARY_AUDIT","git checkout -- gradlew.bat or from hash manifest","git status; ap validate; python canonical/replay.py","True"
"T:\Project-AI-main\IMPLEMENTATION_BACKLOG.md","File","True","True","1","0","False","False","False","False","False","True","False","0","0","0","0","See git log","CACHE_OR_ENVIRONMENT","See prior RESPONSIBILITY_RECOVERY_AUDIT.md for details","True","COPY_VERIFY_THEN_REMOVE","T:\Project-AI-consolidation-logs\","Low if verified","Low per BOUNDARY_AUDIT","git checkout -- IMPLEMENTATION_BACKLOG.md or from hash manifest","git status; ap validate; python canonical/replay.py","True"
"T:\Project-AI-main\install_production.ps1","File","True","True","1","0","False","False","False","False","False","False","False","0","0","0","0","See git log","CACHE_OR_ENVIRONMENT","See prior RESPONSIBILITY_RECOVERY_AUDIT.md for details","True","COPY_VERIFY_THEN_REMOVE","T:\Project-AI-consolidation-logs\","Low if verified","Low per BOUNDARY_AUDIT","git checkout -- install_production.ps1 or from hash manifest","git status; ap validate; python canonical/replay.py","True"
"T:\Project-AI-main\LAUNCH_MISSION_CONTROL.bat","File","True","True","1","0","False","False","False","False","False","False","False","0","0","0","0","See git log","CACHE_OR_ENVIRONMENT","See prior RESPONSIBILITY_RECOVERY_AUDIT.md for details","True","COPY_VERIFY_THEN_REMOVE","T:\Project-AI-consolidation-logs\","Low if verified","Low per BOUNDARY_AUDIT","git checkout -- LAUNCH_MISSION_CONTROL.bat or from hash manifest","git status; ap validate; python canonical/replay.py","True"
"T:\Project-AI-main\LICENSE","Directory","True","True","0","N/A (large)","False","False","False","False","False","False","False","0","0","0","0","See git log","CACHE_OR_ENVIRONMENT","See prior RESPONSIBILITY_RECOVERY_AUDIT.md for details","True","COPY_VERIFY_THEN_REMOVE","T:\Project-AI-consolidation-logs\","Low if verified","Low per BOUNDARY_AUDIT","git checkout -- LICENSE or from hash manifest","git status; ap validate; python canonical/replay.py","True"
"T:\Project-AI-main\Makefile","Directory","True","True","0","N/A (large)","False","False","False","False","False","False","False","0","0","0","0","See git log","CACHE_OR_ENVIRONMENT","See prior RESPONSIBILITY_RECOVERY_AUDIT.md for details","True","COPY_VERIFY_THEN_REMOVE","T:\Project-AI-consolidation-logs\","Low if verified","Low per BOUNDARY_AUDIT","git checkout -- Makefile or from hash manifest","git status; ap validate; python canonical/replay.py","True"
"T:\Project-AI-main\MANIFEST.in","File","True","True","1","0","False","False","False","False","False","False","False","0","0","0","0","See git log","CACHE_OR_ENVIRONMENT","See prior RESPONSIBILITY_RECOVERY_AUDIT.md for details","True","COPY_VERIFY_THEN_REMOVE","T:\Project-AI-consolidation-logs\","Low if verified","Low per BOUNDARY_AUDIT","git checkout -- MANIFEST.in or from hash manifest","git status; ap validate; python canonical/replay.py","True"
"T:\Project-AI-main\mcp.json","File","True","True","1","0","False","False","False","False","False","False","False","0","0","0","0","See git log","CACHE_OR_ENVIRONMENT","See prior RESPONSIBILITY_RECOVERY_AUDIT.md for details","True","COPY_VERIFY_THEN_REMOVE","T:\Project-AI-consolidation-logs\","Low if verified","Low per BOUNDARY_AUDIT","git checkout -- mcp.json or from hash manifest","git status; ap validate; python canonical/replay.py","True"
"T:\Project-AI-main\package-lock.json","File","True","True","1","0","False","False","False","False","False","False","False","0","0","0","0","See git log","CACHE_OR_ENVIRONMENT","See prior RESPONSIBILITY_RECOVERY_AUDIT.md for details","True","COPY_VERIFY_THEN_REMOVE","T:\Project-AI-consolidation-logs\","Low if verified","Low per BOUNDARY_AUDIT","git checkout -- package-lock.json or from hash manifest","git status; ap validate; python canonical/replay.py","True"
"T:\Project-AI-main\package.json","File","True","True","1","0","False","False","False","False","False","False","False","0","0","0","0","See git log","CACHE_OR_ENVIRONMENT","See prior RESPONSIBILITY_RECOVERY_AUDIT.md for details","True","COPY_VERIFY_THEN_REMOVE","T:\Project-AI-consolidation-logs\","Low if verified","Low per BOUNDARY_AUDIT","git checkout -- package.json or from hash manifest","git status; ap validate; python canonical/replay.py","True"
"T:\Project-AI-main\page1_preview.png","File","True","True","1","0","False","False","False","False","False","False","False","0","0","0","0","See git log","CACHE_OR_ENVIRONMENT","See prior RESPONSIBILITY_RECOVERY_AUDIT.md for details","True","COPY_VERIFY_THEN_REMOVE","T:\Project-AI-consolidation-logs\","Low if verified","Low per BOUNDARY_AUDIT","git checkout -- page1_preview.png or from hash manifest","git status; ap validate; python canonical/replay.py","True"
"T:\Project-AI-main\PR_Overseer.prompt.yml","File","True","True","1","0","False","False","False","False","False","False","False","0","0","0","0","See git log","CACHE_OR_ENVIRONMENT","See prior RESPONSIBILITY_RECOVERY_AUDIT.md for details","True","COPY_VERIFY_THEN_REMOVE","T:\Project-AI-consolidation-logs\","Low if verified","Low per BOUNDARY_AUDIT","git checkout -- PR_Overseer.prompt.yml or from hash manifest","git status; ap validate; python canonical/replay.py","True"
"T:\Project-AI-main\PRODUCTION_AUDITOR_QUICKREF.md","File","True","True","1","0","False","False","False","False","False","True","False","0","0","0","0","See git log","CACHE_OR_ENVIRONMENT","See prior RESPONSIBILITY_RECOVERY_AUDIT.md for details","True","COPY_VERIFY_THEN_REMOVE","T:\Project-AI-consolidation-logs\","Low if verified","Low per BOUNDARY_AUDIT","git checkout -- PRODUCTION_AUDITOR_QUICKREF.md or from hash manifest","git status; ap validate; python canonical/replay.py","True"
"T:\Project-AI-main\PRODUCTION_AUDITOR_SUMMARY.md","File","True","True","1","0","False","False","False","False","False","True","False","0","0","0","0","See git log","CACHE_OR_ENVIRONMENT","See prior RESPONSIBILITY_RECOVERY_AUDIT.md for details","True","COPY_VERIFY_THEN_REMOVE","T:\Project-AI-consolidation-logs\","Low if verified","Low per BOUNDARY_AUDIT","git checkout -- PRODUCTION_AUDITOR_SUMMARY.md or from hash manifest","git status; ap validate; python canonical/replay.py","True"
"T:\Project-AI-main\PROJECT_AI_BCDR_PLAN.pdf","File","True","True","1","0","False","False","False","False","False","False","False","0","0","0","0","See git log","CACHE_OR_ENVIRONMENT","See prior RESPONSIBILITY_RECOVERY_AUDIT.md for details","True","COPY_VERIFY_THEN_REMOVE","T:\Project-AI-consolidation-logs\","Low if verified","Low per BOUNDARY_AUDIT","git checkout -- PROJECT_AI_BCDR_PLAN.pdf or from hash manifest","git status; ap validate; python canonical/replay.py","True"
"T:\Project-AI-main\project_ai_cli.py","File","True","True","1","0","False","False","False","True","False","False","False","0","0","0","0","See git log","CACHE_OR_ENVIRONMENT","See prior RESPONSIBILITY_RECOVERY_AUDIT.md for details","True","COPY_VERIFY_THEN_REMOVE","T:\Project-AI-consolidation-logs\","Low if verified","Low per BOUNDARY_AUDIT","git checkout -- project_ai_cli.py or from hash manifest","git status; ap validate; python canonical/replay.py","True"
"T:\Project-AI-main\Project-AI-main.sln","File","True","True","1","0","False","False","False","True","False","False","False","0","0","0","0","See git log","CACHE_OR_ENVIRONMENT","See prior RESPONSIBILITY_RECOVERY_AUDIT.md for details","True","COPY_VERIFY_THEN_REMOVE","T:\Project-AI-consolidation-logs\","Low if verified","Low per BOUNDARY_AUDIT","git checkout -- Project-AI-main.sln or from hash manifest","git status; ap validate; python canonical/replay.py","True"
"T:\Project-AI-main\Project-AI.code-workspace","File","True","True","1","0","False","False","False","False","False","False","False","0","0","0","0","See git log","CACHE_OR_ENVIRONMENT","See prior RESPONSIBILITY_RECOVERY_AUDIT.md for details","True","COPY_VERIFY_THEN_REMOVE","T:\Project-AI-consolidation-logs\","Low if verified","Low per BOUNDARY_AUDIT","git checkout -- Project-AI.code-workspace or from hash manifest","git status; ap validate; python canonical/replay.py","True"
"T:\Project-AI-main\pyproject.toml","File","True","True","1","0","False","False","False","False","False","False","False","0","0","0","0","See git log","ACTIVE_ROOT","See prior RESPONSIBILITY_RECOVERY_AUDIT.md for details","False","NONE","N/A","High","Low per BOUNDARY_AUDIT","git checkout -- pyproject.toml or from hash manifest","git status; ap validate; python canonical/replay.py","True"
"T:\Project-AI-main\quickstart.py","File","True","True","1","0","False","False","False","False","False","False","False","0","0","0","0","See git log","CACHE_OR_ENVIRONMENT","See prior RESPONSIBILITY_RECOVERY_AUDIT.md for details","True","COPY_VERIFY_THEN_REMOVE","T:\Project-AI-consolidation-logs\","Low if verified","Low per BOUNDARY_AUDIT","git checkout -- quickstart.py or from hash manifest","git status; ap validate; python canonical/replay.py","True"
"T:\Project-AI-main\README_HONEST.md","File","True","True","1","0","False","False","False","True","False","False","False","0","0","0","0","See git log","ACTIVE_ROOT","See prior RESPONSIBILITY_RECOVERY_AUDIT.md for details","False","NONE","N/A","High","Low per BOUNDARY_AUDIT","git checkout -- README_HONEST.md or from hash manifest","git status; ap validate; python canonical/replay.py","True"
"T:\Project-AI-main\README_ORIGINAL_BACKUP.md","File","True","True","1","0","False","False","False","True","False","False","False","0","0","0","0","See git log","ACTIVE_ROOT","See prior RESPONSIBILITY_RECOVERY_AUDIT.md for details","False","NONE","N/A","High","Low per BOUNDARY_AUDIT","git checkout -- README_ORIGINAL_BACKUP.md or from hash manifest","git status; ap validate; python canonical/replay.py","True"
"T:\Project-AI-main\README.md","File","True","True","1","0","False","False","False","True","False","False","False","0","0","0","0","See git log","ACTIVE_ROOT","See prior RESPONSIBILITY_RECOVERY_AUDIT.md for details","False","NONE","N/A","High","Low per BOUNDARY_AUDIT","git checkout -- README.md or from hash manifest","git status; ap validate; python canonical/replay.py","True"
"T:\Project-AI-main\recovery_repo_restructure_unique.txt","File","True","True","1","0","False","False","False","False","False","False","False","0","0","0","0","See git log","CACHE_OR_ENVIRONMENT","See prior RESPONSIBILITY_RECOVERY_AUDIT.md for details","True","COPY_VERIFY_THEN_REMOVE","T:\Project-AI-consolidation-logs\","Low if verified","Low per BOUNDARY_AUDIT","git checkout -- recovery_repo_restructure_unique.txt or from hash manifest","git status; ap validate; python canonical/replay.py","True"
"T:\Project-AI-main\recovery_verified_poc_unique.txt","File","True","True","1","0","False","False","False","False","False","False","False","0","0","0","0","See git log","CACHE_OR_ENVIRONMENT","See prior RESPONSIBILITY_RECOVERY_AUDIT.md for details","True","COPY_VERIFY_THEN_REMOVE","T:\Project-AI-consolidation-logs\","Low if verified","Low per BOUNDARY_AUDIT","git checkout -- recovery_verified_poc_unique.txt or from hash manifest","git status; ap validate; python canonical/replay.py","True"
"T:\Project-AI-main\remediation_integration.log","File","True","True","1","0","False","False","False","False","False","True","False","0","0","0","0","See git log","CACHE_OR_ENVIRONMENT","See prior RESPONSIBILITY_RECOVERY_AUDIT.md for details","True","COPY_VERIFY_THEN_REMOVE","T:\Project-AI-consolidation-logs\","Low if verified","Low per BOUNDARY_AUDIT","git checkout -- remediation_integration.log or from hash manifest","git status; ap validate; python canonical/replay.py","True"
"T:\Project-AI-main\requirements-dev.txt","File","True","True","1","0","False","False","False","False","False","False","False","0","0","0","0","See git log","CACHE_OR_ENVIRONMENT","See prior RESPONSIBILITY_RECOVERY_AUDIT.md for details","True","COPY_VERIFY_THEN_REMOVE","T:\Project-AI-consolidation-logs\","Low if verified","Low per BOUNDARY_AUDIT","git checkout -- requirements-dev.txt or from hash manifest","git status; ap validate; python canonical/replay.py","True"
"T:\Project-AI-main\requirements.in","File","True","True","1","0","False","False","False","False","False","False","False","0","0","0","0","See git log","CACHE_OR_ENVIRONMENT","See prior RESPONSIBILITY_RECOVERY_AUDIT.md for details","True","COPY_VERIFY_THEN_REMOVE","T:\Project-AI-consolidation-logs\","Low if verified","Low per BOUNDARY_AUDIT","git checkout -- requirements.in or from hash manifest","git status; ap validate; python canonical/replay.py","True"
"T:\Project-AI-main\requirements.lock","File","True","True","1","0","False","False","False","False","False","False","False","0","0","0","0","See git log","CACHE_OR_ENVIRONMENT","See prior RESPONSIBILITY_RECOVERY_AUDIT.md for details","True","COPY_VERIFY_THEN_REMOVE","T:\Project-AI-consolidation-logs\","Low if verified","Low per BOUNDARY_AUDIT","git checkout -- requirements.lock or from hash manifest","git status; ap validate; python canonical/replay.py","True"
"T:\Project-AI-main\requirements.txt","File","True","True","1","0","False","False","False","False","False","False","False","0","0","0","0","See git log","CACHE_OR_ENVIRONMENT","See prior RESPONSIBILITY_RECOVERY_AUDIT.md for details","True","COPY_VERIFY_THEN_REMOVE","T:\Project-AI-consolidation-logs\","Low if verified","Low per BOUNDARY_AUDIT","git checkout -- requirements.txt or from hash manifest","git status; ap validate; python canonical/replay.py","True"
"T:\Project-AI-main\run_shadow_tests.bat","File","True","True","1","0","False","False","True","False","False","False","False","0","0","0","0","See git log","CACHE_OR_ENVIRONMENT","See prior RESPONSIBILITY_RECOVERY_AUDIT.md for details","True","COPY_VERIFY_THEN_REMOVE","T:\Project-AI-consolidation-logs\","Low if verified","Low per BOUNDARY_AUDIT","git checkout -- run_shadow_tests.bat or from hash manifest","git status; ap validate; python canonical/replay.py","True"
"T:\Project-AI-main\SECURITY.md","File","True","True","1","0","False","False","False","False","False","False","False","0","0","0","0","See git log","CACHE_OR_ENVIRONMENT","See prior RESPONSIBILITY_RECOVERY_AUDIT.md for details","True","COPY_VERIFY_THEN_REMOVE","T:\Project-AI-consolidation-logs\","Low if verified","Low per BOUNDARY_AUDIT","git checkout -- SECURITY.md or from hash manifest","git status; ap validate; python canonical/replay.py","True"
"T:\Project-AI-main\session.sqlite","File","True","True","1","0","False","False","False","False","False","False","False","0","0","0","0","See git log","CACHE_OR_ENVIRONMENT","See prior RESPONSIBILITY_RECOVERY_AUDIT.md for details","True","COPY_VERIFY_THEN_REMOVE","T:\Project-AI-consolidation-logs\","Low if verified","Low per BOUNDARY_AUDIT","git checkout -- session.sqlite or from hash manifest","git status; ap validate; python canonical/replay.py","True"
"T:\Project-AI-main\settings.gradle","File","True","True","1","0","False","False","False","False","False","False","False","0","0","0","0","See git log","CACHE_OR_ENVIRONMENT","See prior RESPONSIBILITY_RECOVERY_AUDIT.md for details","True","COPY_VERIFY_THEN_REMOVE","T:\Project-AI-consolidation-logs\","Low if verified","Low per BOUNDARY_AUDIT","git checkout -- settings.gradle or from hash manifest","git status; ap validate; python canonical/replay.py","True"
"T:\Project-AI-main\settings.gradle.kts","File","True","True","1","0","False","False","False","False","False","False","False","0","0","0","0","See git log","CACHE_OR_ENVIRONMENT","See prior RESPONSIBILITY_RECOVERY_AUDIT.md for details","True","COPY_VERIFY_THEN_REMOVE","T:\Project-AI-consolidation-logs\","Low if verified","Low per BOUNDARY_AUDIT","git checkout -- settings.gradle.kts or from hash manifest","git status; ap validate; python canonical/replay.py","True"
"T:\Project-AI-main\setup.cfg","File","True","True","1","0","False","False","False","False","False","False","False","0","0","0","0","See git log","ACTIVE_ROOT","See prior RESPONSIBILITY_RECOVERY_AUDIT.md for details","False","NONE","N/A","High","Low per BOUNDARY_AUDIT","git checkout -- setup.cfg or from hash manifest","git status; ap validate; python canonical/replay.py","True"
"T:\Project-AI-main\setup.py","File","True","True","1","0","False","False","False","False","False","False","False","0","0","0","0","See git log","ACTIVE_ROOT","See prior RESPONSIBILITY_RECOVERY_AUDIT.md for details","False","NONE","N/A","High","Low per BOUNDARY_AUDIT","git checkout -- setup.py or from hash manifest","git status; ap validate; python canonical/replay.py","True"
"T:\Project-AI-main\shadow_test_output.txt","File","True","True","1","0","False","False","True","False","False","False","False","0","0","0","0","See git log","CACHE_OR_ENVIRONMENT","See prior RESPONSIBILITY_RECOVERY_AUDIT.md for details","True","COPY_VERIFY_THEN_REMOVE","T:\Project-AI-consolidation-logs\","Low if verified","Low per BOUNDARY_AUDIT","git checkout -- shadow_test_output.txt or from hash manifest","git status; ap validate; python canonical/replay.py","True"
"T:\Project-AI-main\SOVEREIGN_MANIFEST.md","File","True","True","1","0","False","False","False","False","False","False","False","0","0","0","0","See git log","CACHE_OR_ENVIRONMENT","See prior RESPONSIBILITY_RECOVERY_AUDIT.md for details","True","COPY_VERIFY_THEN_REMOVE","T:\Project-AI-consolidation-logs\","Low if verified","Low per BOUNDARY_AUDIT","git checkout -- SOVEREIGN_MANIFEST.md or from hash manifest","git status; ap validate; python canonical/replay.py","True"
"T:\Project-AI-main\SOVEREIGN_VAULT_ARCHITECTURE.md","File","True","True","1","0","False","False","False","False","False","False","False","0","0","0","0","See git log","CACHE_OR_ENVIRONMENT","See prior RESPONSIBILITY_RECOVERY_AUDIT.md for details","True","COPY_VERIFY_THEN_REMOVE","T:\Project-AI-consolidation-logs\","Low if verified","Low per BOUNDARY_AUDIT","git checkout -- SOVEREIGN_VAULT_ARCHITECTURE.md or from hash manifest","git status; ap validate; python canonical/replay.py","True"
"T:\Project-AI-main\STABILITY.md","File","True","True","1","0","False","False","False","False","False","False","False","0","0","0","0","See git log","CACHE_OR_ENVIRONMENT","See prior RESPONSIBILITY_RECOVERY_AUDIT.md for details","True","COPY_VERIFY_THEN_REMOVE","T:\Project-AI-consolidation-logs\","Low if verified","Low per BOUNDARY_AUDIT","git checkout -- STABILITY.md or from hash manifest","git status; ap validate; python canonical/replay.py","True"
"T:\Project-AI-main\start_api.py","File","True","True","1","0","False","False","False","False","False","False","False","0","0","0","0","See git log","CACHE_OR_ENVIRONMENT","See prior RESPONSIBILITY_RECOVERY_AUDIT.md for details","True","COPY_VERIFY_THEN_REMOVE","T:\Project-AI-consolidation-logs\","Low if verified","Low per BOUNDARY_AUDIT","git checkout -- start_api.py or from hash manifest","git status; ap validate; python canonical/replay.py","True"
"T:\Project-AI-main\SYSTEM_MANIFEST.md","File","True","True","1","0","False","False","False","False","False","False","False","0","0","0","0","See git log","CACHE_OR_ENVIRONMENT","See prior RESPONSIBILITY_RECOVERY_AUDIT.md for details","True","COPY_VERIFY_THEN_REMOVE","T:\Project-AI-consolidation-logs\","Low if verified","Low per BOUNDARY_AUDIT","git checkout -- SYSTEM_MANIFEST.md or from hash manifest","git status; ap validate; python canonical/replay.py","True"
"T:\Project-AI-main\TAMS_SUPREME_SPECIFICATION.md","File","True","True","1","0","False","False","False","False","False","False","False","0","0","0","0","See git log","CACHE_OR_ENVIRONMENT","See prior RESPONSIBILITY_RECOVERY_AUDIT.md for details","True","COPY_VERIFY_THEN_REMOVE","T:\Project-AI-consolidation-logs\","Low if verified","Low per BOUNDARY_AUDIT","git checkout -- TAMS_SUPREME_SPECIFICATION.md or from hash manifest","git status; ap validate; python canonical/replay.py","True"
"T:\Project-AI-main\TECHNICAL_SPECIFICATION.md","File","True","True","1","0","False","False","False","False","False","False","False","0","0","0","0","See git log","CACHE_OR_ENVIRONMENT","See prior RESPONSIBILITY_RECOVERY_AUDIT.md for details","True","COPY_VERIFY_THEN_REMOVE","T:\Project-AI-consolidation-logs\","Low if verified","Low per BOUNDARY_AUDIT","git checkout -- TECHNICAL_SPECIFICATION.md or from hash manifest","git status; ap validate; python canonical/replay.py","True"
"T:\Project-AI-main\test_connection.py","File","True","True","1","0","False","False","True","False","False","False","False","0","0","0","0","See git log","CACHE_OR_ENVIRONMENT","See prior RESPONSIBILITY_RECOVERY_AUDIT.md for details","True","COPY_VERIFY_THEN_REMOVE","T:\Project-AI-consolidation-logs\","Low if verified","Low per BOUNDARY_AUDIT","git checkout -- test_connection.py or from hash manifest","git status; ap validate; python canonical/replay.py","True"
"T:\Project-AI-main\test_memory_security_audit.py","File","True","True","1","0","False","False","True","False","False","True","False","0","0","0","0","See git log","CACHE_OR_ENVIRONMENT","See prior RESPONSIBILITY_RECOVERY_AUDIT.md for details","True","COPY_VERIFY_THEN_REMOVE","T:\Project-AI-consolidation-logs\","Low if verified","Low per BOUNDARY_AUDIT","git checkout -- test_memory_security_audit.py or from hash manifest","git status; ap validate; python canonical/replay.py","True"
"T:\Project-AI-main\test_mock_openrouter.py","File","True","True","1","0","False","False","True","False","False","False","False","0","0","0","0","See git log","CACHE_OR_ENVIRONMENT","See prior RESPONSIBILITY_RECOVERY_AUDIT.md for details","True","COPY_VERIFY_THEN_REMOVE","T:\Project-AI-consolidation-logs\","Low if verified","Low per BOUNDARY_AUDIT","git checkout -- test_mock_openrouter.py or from hash manifest","git status; ap validate; python canonical/replay.py","True"
"T:\Project-AI-main\test_openrouter_integration.py","File","True","True","1","0","False","False","True","False","False","False","False","0","0","0","0","See git log","CACHE_OR_ENVIRONMENT","See prior RESPONSIBILITY_RECOVERY_AUDIT.md for details","True","COPY_VERIFY_THEN_REMOVE","T:\Project-AI-consolidation-logs\","Low if verified","Low per BOUNDARY_AUDIT","git checkout -- test_openrouter_integration.py or from hash manifest","git status; ap validate; python canonical/replay.py","True"
"T:\Project-AI-main\test_path_traversal_fix.py","File","True","True","1","0","False","False","True","False","False","False","False","0","0","0","0","See git log","CACHE_OR_ENVIRONMENT","See prior RESPONSIBILITY_RECOVERY_AUDIT.md for details","True","COPY_VERIFY_THEN_REMOVE","T:\Project-AI-consolidation-logs\","Low if verified","Low per BOUNDARY_AUDIT","git checkout -- test_path_traversal_fix.py or from hash manifest","git status; ap validate; python canonical/replay.py","True"
"T:\Project-AI-main\The_Guide_Book.md","File","True","True","1","0","False","False","False","False","False","False","False","0","0","0","0","See git log","CACHE_OR_ENVIRONMENT","See prior RESPONSIBILITY_RECOVERY_AUDIT.md for details","True","COPY_VERIFY_THEN_REMOVE","T:\Project-AI-consolidation-logs\","Low if verified","Low per BOUNDARY_AUDIT","git checkout -- The_Guide_Book.md or from hash manifest","git status; ap validate; python canonical/replay.py","True"
"T:\Project-AI-main\Thirsty-Lang_UTF_Reference_CANONICAL.md","File","True","True","1","0","False","False","False","False","False","False","False","0","0","0","0","See git log","CACHE_OR_ENVIRONMENT","See prior RESPONSIBILITY_RECOVERY_AUDIT.md for details","True","COPY_VERIFY_THEN_REMOVE","T:\Project-AI-consolidation-logs\","Low if verified","Low per BOUNDARY_AUDIT","git checkout -- Thirsty-Lang_UTF_Reference_CANONICAL.md or from hash manifest","git status; ap validate; python canonical/replay.py","True"
"T:\Project-AI-main\Thirsty-Lang_UTF_Reference_v1.md","File","True","True","1","0","False","False","False","False","False","False","False","0","0","0","0","See git log","CACHE_OR_ENVIRONMENT","See prior RESPONSIBILITY_RECOVERY_AUDIT.md for details","True","COPY_VERIFY_THEN_REMOVE","T:\Project-AI-consolidation-logs\","Low if verified","Low per BOUNDARY_AUDIT","git checkout -- Thirsty-Lang_UTF_Reference_v1.md or from hash manifest","git status; ap validate; python canonical/replay.py","True"
"T:\Project-AI-main\Thirsty-Lang_UTF_Reference_v1.pdf","File","True","True","1","0","False","False","False","False","False","False","False","0","0","0","0","See git log","CACHE_OR_ENVIRONMENT","See prior RESPONSIBILITY_RECOVERY_AUDIT.md for details","True","COPY_VERIFY_THEN_REMOVE","T:\Project-AI-consolidation-logs\","Low if verified","Low per BOUNDARY_AUDIT","git checkout -- Thirsty-Lang_UTF_Reference_v1.pdf or from hash manifest","git status; ap validate; python canonical/replay.py","True"
"T:\Project-AI-main\Thirsty-Lang_UTF_Source_Map.csv","File","True","True","1","0","False","False","False","False","False","False","False","0","0","0","0","See git log","SIDE_SYSTEM","See prior RESPONSIBILITY_RECOVERY_AUDIT.md for details","True","COPY_VERIFY_THEN_REMOVE","T:\Project-AI-consolidation-logs\","Low if verified","Low per BOUNDARY_AUDIT","git checkout -- Thirsty-Lang_UTF_Source_Map.csv or from hash manifest","git status; ap validate; python canonical/replay.py","True"
"T:\Project-AI-main\VAULT_ADVANCED_PATTERNS_ANALYSIS.md","File","True","True","1","0","False","False","False","False","False","False","False","0","0","0","0","See git log","CACHE_OR_ENVIRONMENT","See prior RESPONSIBILITY_RECOVERY_AUDIT.md for details","True","COPY_VERIFY_THEN_REMOVE","T:\Project-AI-consolidation-logs\","Low if verified","Low per BOUNDARY_AUDIT","git checkout -- VAULT_ADVANCED_PATTERNS_ANALYSIS.md or from hash manifest","git status; ap validate; python canonical/replay.py","True"
